FECHA;AÑO;MES;DÍA;hora;Solar Rad (wat/m2);Temperature (*C);RH (%);Wind Dir (Deg);Wind Gust (km/h);Wind Speed (km/h);Rainfall (mm)
08/06/2017;2017;6;8;02:10;0;22,1;100;103;0;0;0
08/06/2017;2017;6;8;02:40;0;22,1;100;103;0;0;0
08/06/2017;2017;6;8;03:10;0;22,1;100;103;0;0;0
08/06/2017;2017;6;8;03:40;0;21,7;100;103;0;0;0
08/06/2017;2017;6;8;04:10;0;21,7;100;103;0;0;0
08/06/2017;2017;6;8;04:40;0;21,7;100;103;0;0;0
08/06/2017;2017;6;8;05:10;0;21,7;100;103;0;0;0
08/06/2017;2017;6;8;05:40;0;21,7;100;103;0;0;0
08/06/2017;2017;6;8;06:10;5,9;21,7;100;103;0;0;0
08/06/2017;2017;6;8;06:40;52,9;22,5;100;103;0;0;0
08/06/2017;2017;6;8;07:10;47,1;23,7;100;97;0;0;0
08/06/2017;2017;6;8;07:40;76,5;24,4;99,5;96;3;0;0
08/06/2017;2017;6;8;08:10;100;24,8;97,1;53;6;2;0
08/06/2017;2017;6;8;08:40;158,8;25,6;87,8;32;8;3;0
08/06/2017;2017;6;8;09:10;141,2;27,2;78,1;314;14;5;0
08/06/2017;2017;6;8;09:40;135,3;26,4;82,6;340;13;5;0
08/06/2017;2017;6;8;10:10;158,8;26,8;80;75;10;5;0
08/06/2017;2017;6;8;10:40;147,1;26,8;78,9;34;11;5;0
08/06/2017;2017;6;8;11:10;294,1;28;77,3;28;13;5;0
08/06/2017;2017;6;8;11:40;164,7;28;75,1;27;13;6;0
08/06/2017;2017;6;8;12:10;111,8;27,6;76,2;31;18;6;0
08/06/2017;2017;6;8;12:40;105,9;27,2;77,3;55;10;5;0
08/06/2017;2017;6;8;13:10;100;27,2;76,8;49;8;3;0
08/06/2017;2017;6;8;13:40;111,8;27,2;78,1;70;13;5;0
08/06/2017;2017;6;8;14:10;94,1;26,4;78,1;49;11;6;0
08/06/2017;2017;6;8;14:40;94,1;26,8;78,1;66;13;5;0
08/06/2017;2017;6;8;15:10;76,5;26,4;76,4;31;10;5;0
08/06/2017;2017;6;8;15:40;47,1;26;76,4;49;10;5;0
08/06/2017;2017;6;8;16:10;47,1;26;78,9;55;8;3;0
08/06/2017;2017;6;8;16:40;29,4;25,6;79,2;58;8;3;0
08/06/2017;2017;6;8;17:10;11,8;25,2;81,8;69;8;2;0
08/06/2017;2017;6;8;17:40;0;24,8;84;15;6;2;0
08/06/2017;2017;6;8;18:10;0;24,4;86,6;15;0;0;0
08/06/2017;2017;6;8;18:40;0;24;90,6;15;0;0;0
08/06/2017;2017;6;8;19:10;0;24;93,1;15;0;0;0
08/06/2017;2017;6;8;19:40;0;23,7;94,7;15;0;0;0
08/06/2017;2017;6;8;20:10;0;23,7;95,4;15;0;0;0
08/06/2017;2017;6;8;20:40;0;23,3;95,4;14;0;0;0
08/06/2017;2017;6;8;21:10;0;23,3;96,2;14;0;0;0
08/06/2017;2017;6;8;21:40;0;23,3;97,1;14;0;0;0
08/06/2017;2017;6;8;22:10;0;22,9;97,9;14;0;0;0
08/06/2017;2017;6;8;22:40;0;22,9;97,9;14;0;0;0
08/06/2017;2017;6;8;23:10;0;22,9;98,7;14;0;0;0
08/06/2017;2017;6;8;23:40;0;22,9;99,5;14;0;0;0
09/06/2017;2017;6;9;00:10;0;22,9;99,5;14;0;0;0
09/06/2017;2017;6;9;00:40;0;22,9;99,5;14;0;0;0
09/06/2017;2017;6;9;01:10;0;22,9;99,5;14;0;0;0
09/06/2017;2017;6;9;01:40;0;22,5;99,5;14;0;0;0
09/06/2017;2017;6;9;02:10;0;22,5;99,5;14;0;0;0
09/06/2017;2017;6;9;02:40;0;22,9;99,5;14;0;0;0
09/06/2017;2017;6;9;03:10;0;22,9;100;14;0;0;0
09/06/2017;2017;6;9;03:40;0;22,5;100;14;0;0;0
09/06/2017;2017;6;9;04:10;0;22,5;100;14;0;0;0
09/06/2017;2017;6;9;04:40;0;22,5;100;14;0;0;0
09/06/2017;2017;6;9;05:10;0;22,5;100;14;0;0;0
09/06/2017;2017;6;9;05:40;0;22,5;100;14;0;0;0
09/06/2017;2017;6;9;06:10;11,8;22,9;100;14;0;0;0
09/06/2017;2017;6;9;06:40;47,1;23,3;100;14;0;0;0
09/06/2017;2017;6;9;07:10;47,1;24;99,5;15;3;0;0
09/06/2017;2017;6;9;07:40;52,9;24,8;93,9;117;5;0;0
09/06/2017;2017;6;9;08:10;52,9;24,8;89,8;111;5;0;0
09/06/2017;2017;6;9;08:40;76,5;25,2;86,6;107;5;0;0
09/06/2017;2017;6;9;09:10;94,1;25,2;86,9;21;6;2;0
09/06/2017;2017;6;9;09:40;417,6;26,8;81,5;307;6;2;0
09/06/2017;2017;6;9;10:10;358,8;29,1;71,4;72;10;3;0
09/06/2017;2017;6;9;10:40;458,8;29,9;66,6;53;10;3;0
09/06/2017;2017;6;9;11:10;394,1;30,4;64,7;62;6;3;0
09/06/2017;2017;6;9;11:40;352,9;31,2;61,2;80;13;5;0
09/06/2017;2017;6;9;12:10;358,8;30,8;61,2;30;18;8;0
09/06/2017;2017;6;9;12:40;370,6;31,2;61,1;17;13;6;0
09/06/2017;2017;6;9;13:10;370,6;31,6;57,5;97;18;6;0
09/06/2017;2017;6;9;13:40;288,2;31,6;56,2;347;18;8;0
09/06/2017;2017;6;9;14:10;305,9;31,2;58;354;18;8;0
09/06/2017;2017;6;9;14:40;194,1;30,8;59,9;6;18;8;0
09/06/2017;2017;6;9;15:10;152,9;30,4;62,6;46;14;6;0
09/06/2017;2017;6;9;15:40;117,6;29,9;62;66;18;8;0
09/06/2017;2017;6;9;16:10;70,6;29,5;65,5;89;11;5;0
09/06/2017;2017;6;9;16:40;47,1;28,7;66,6;62;11;5;0
09/06/2017;2017;6;9;17:10;29,4;28,7;71,6;60;5;0;0
09/06/2017;2017;6;9;17:40;0;27,2;76,4;25;3;0;0
09/06/2017;2017;6;9;18:10;0;26,4;79,6;86;10;3;0
09/06/2017;2017;6;9;18:40;0;26;83,1;82;10;2;0
09/06/2017;2017;6;9;19:10;0;26,4;79,2;63;16;8;0
09/06/2017;2017;6;9;19:40;0;26;79,2;49;24;10;0
09/06/2017;2017;6;9;20:10;0;25,2;81,8;18;19;8;0
09/06/2017;2017;6;9;20:40;0;24,8;82,6;322;14;5;0
09/06/2017;2017;6;9;21:10;0;24,4;82,6;8;13;5;0
09/06/2017;2017;6;9;21:40;0;24;84,3;350;10;2;0
09/06/2017;2017;6;9;22:10;0;24;85,2;18;3;0;0
09/06/2017;2017;6;9;22:40;0;24;86,1;17;0;0;0
09/06/2017;2017;6;9;23:10;0;23,7;86,6;353;3;0;0
09/06/2017;2017;6;9;23:40;0;24;82,6;1;11;3;0
10/06/2017;2017;6;10;00:10;0;24;83,5;46;6;2;0
10/06/2017;2017;6;10;00:40;0;23,7;86,1;63;8;3;0
10/06/2017;2017;6;10;01:10;0;23,3;87,8;63;5;2;0
10/06/2017;2017;6;10;01:40;0;22,9;89;52;8;3;0
10/06/2017;2017;6;10;02:10;0;22,9;90,6;52;3;0;0
10/06/2017;2017;6;10;02:40;0;22,5;93,1;52;0;0;0
10/06/2017;2017;6;10;03:10;0;22,5;94,7;52;0;0;0
10/06/2017;2017;6;10;03:40;0;22,5;96,2;52;0;0;0
10/06/2017;2017;6;10;04:10;0;22,5;97,1;52;0;0;0
10/06/2017;2017;6;10;04:40;0;22,5;97,1;288;3;2;0
10/06/2017;2017;6;10;05:10;0;22,1;97,9;288;0;0;0
10/06/2017;2017;6;10;05:40;0;22,1;97,9;290;0;0;0
10/06/2017;2017;6;10;06:10;5,9;22,5;98,7;201;0;0;0
10/06/2017;2017;6;10;06:40;35,3;22,9;98,7;201;0;0;0
10/06/2017;2017;6;10;07:10;111,8;24,4;95,4;200;2;0;0
10/06/2017;2017;6;10;07:40;158,8;26;81,8;200;2;0;0
10/06/2017;2017;6;10;08:10;94,1;26,8;75,9;187;6;0;0
10/06/2017;2017;6;10;08:40;247,1;29,5;68,3;176;6;2;0
10/06/2017;2017;6;10;09:10;276,5;29,9;60,7;76;10;2;0
10/06/2017;2017;6;10;09:40;311,8;30,8;58,7;68;6;2;0
10/06/2017;2017;6;10;10:10;352,9;31,2;59,9;18;11;5;0
10/06/2017;2017;6;10;10:40;388,2;31,2;59,4;52;13;6;0
10/06/2017;2017;6;10;11:10;176,5;31,2;58,3;86;13;6;0
10/06/2017;2017;6;10;11:40;241,2;31,2;56,8;63;18;6;0
10/06/2017;2017;6;10;12:10;364,7;31,6;57,1;58;13;6;0
10/06/2017;2017;6;10;12:40;211,8;30,8;57,7;66;16;6;0
10/06/2017;2017;6;10;13:10;458,8;31,6;54,5;73;14;5;0
10/06/2017;2017;6;10;13:40;264,7;32,8;53,1;42;10;5;0
10/06/2017;2017;6;10;14:10;182,4;31,6;53,9;58;14;5;0
10/06/2017;2017;6;10;14:40;117,6;32,4;51,7;51;14;6;0
10/06/2017;2017;6;10;15:10;76,5;33,2;51,7;39;11;5;0
10/06/2017;2017;6;10;15:40;176,5;32;55,2;31;10;5;0
10/06/2017;2017;6;10;16:10;135,3;32,4;50,3;3;10;3;0
10/06/2017;2017;6;10;16:40;94,1;31,6;49,3;51;11;3;0
10/06/2017;2017;6;10;17:10;58,8;31,2;54,8;10;10;3;0
10/06/2017;2017;6;10;17:40;0;28,3;63,3;350;13;3;0
10/06/2017;2017;6;10;18:10;0;27,2;70,9;350;0;0;0
10/06/2017;2017;6;10;18:40;0;25,6;80;350;0;0;0
10/06/2017;2017;6;10;19:10;0;25,6;80,7;350;0;0;0
10/06/2017;2017;6;10;19:40;0;25,2;84,3;350;0;0;0
10/06/2017;2017;6;10;20:10;0;24,8;86,1;350;0;0;0
10/06/2017;2017;6;10;20:40;0;24,8;87,8;350;0;0;0
10/06/2017;2017;6;10;21:10;0;24,4;89;350;0;0;0
10/06/2017;2017;6;10;21:40;0;24,4;91,5;350;0;0;0
10/06/2017;2017;6;10;22:10;0;24,4;91,5;340;3;0;0
10/06/2017;2017;6;10;22:40;0;24;93,9;343;0;0;0
10/06/2017;2017;6;10;23:10;0;24;95,4;343;0;0;0
10/06/2017;2017;6;10;23:40;0;23,7;96,2;343;0;0;0
11/06/2017;2017;6;11;00:10;0;23,7;97,1;343;0;0;0
11/06/2017;2017;6;11;00:40;0;24;96,2;343;2;0;0
11/06/2017;2017;6;11;01:10;0;23,7;95,4;343;0;0;0
11/06/2017;2017;6;11;01:40;0;23,7;96,2;342;3;0;0
11/06/2017;2017;6;11;02:10;0;23,7;96,2;271;5;2;0
11/06/2017;2017;6;11;02:40;0;24;89,8;319;8;3;0
11/06/2017;2017;6;11;03:10;0;24,4;86,1;308;8;5;0
11/06/2017;2017;6;11;03:40;0;24,4;85,7;304;6;3;0
11/06/2017;2017;6;11;04:10;0;24,4;84;278;6;3;0
11/06/2017;2017;6;11;04:40;0;24,4;81,5;319;6;3;0
11/06/2017;2017;6;11;05:10;0;24,4;82,3;281;6;2;0
11/06/2017;2017;6;11;05:40;0;24;84,8;280;3;0;0
11/06/2017;2017;6;11;06:10;5,9;23,7;87,8;280;0;0;0
11/06/2017;2017;6;11;06:40;11,8;24;88,2;280;0;0;0
11/06/2017;2017;6;11;07:10;23,5;24,4;88,2;280;0;0;0
11/06/2017;2017;6;11;07:40;135,3;26,8;80,7;278;3;0;0
11/06/2017;2017;6;11;08:10;194,1;28,7;68,1;300;29;2;0
11/06/2017;2017;6;11;08:40;129,4;28,3;69,5;24;5;0;0
11/06/2017;2017;6;11;09:10;270,6;30,4;62;69;6;2;0
11/06/2017;2017;6;11;09:40;311,8;30,4;63,3;45;8;3;0
11/06/2017;2017;6;11;10:10;341,2;31,2;62,3;76;10;5;0
11/06/2017;2017;6;11;10:40;88,2;31,6;61,5;6;16;6;0
11/06/2017;2017;6;11;11:10;447,1;32;59,8;30;16;6;0
11/06/2017;2017;6;11;11:40;470,6;33,2;55,9;3;13;6;0
11/06/2017;2017;6;11;12:10;488,2;32,4;59;25;14;5;0
11/06/2017;2017;6;11;12:40;423,5;33,2;53,1;73;13;6;0
11/06/2017;2017;6;11;13:10;170,6;31,2;60,5;121;14;8;0
11/06/2017;2017;6;11;13:40;111,8;28,7;68,6;34;27;10;0
11/06/2017;2017;6;11;14:10;100;28,3;71,1;14;19;10;0
11/06/2017;2017;6;11;14:40;194,1;29,1;69;346;19;8;0
11/06/2017;2017;6;11;15:10;111,8;28;70,7;347;16;5;0
11/06/2017;2017;6;11;15:40;64,7;28;71,9;287;10;3;0
11/06/2017;2017;6;11;16:10;52,9;28;71,9;283;6;0;0
11/06/2017;2017;6;11;16:40;47,1;27,6;71,6;283;5;0;0
11/06/2017;2017;6;11;17:10;35,3;27,6;74,1;287;5;0;0
11/06/2017;2017;6;11;17:40;11,8;26,8;80;128;6;2;0
11/06/2017;2017;6;11;18:10;0;26;84;163;5;0;0
11/06/2017;2017;6;11;18:40;0;23,7;90,6;347;11;5;10,7
11/06/2017;2017;6;11;19:10;0;23,7;93,9;342;3;0;3,8
11/06/2017;2017;6;11;19:40;0;23,7;95,4;342;3;0;0
11/06/2017;2017;6;11;20:10;0;24;96,2;342;0;0;0
11/06/2017;2017;6;11;20:40;0;24;97,1;342;0;0;0,8
11/06/2017;2017;6;11;21:10;0;24;97,1;342;0;0;0
11/06/2017;2017;6;11;21:40;0;24;97,1;342;0;0;0
11/06/2017;2017;6;11;22:10;0;23,7;97,9;342;0;0;0
11/06/2017;2017;6;11;22:40;0;23,7;98,7;342;0;0;0
11/06/2017;2017;6;11;23:10;0;23,7;98,7;342;0;0;0
11/06/2017;2017;6;11;23:40;0;23,7;98,7;342;0;0;0
12/06/2017;2017;6;12;00:10;0;23,7;98,7;342;0;0;0
12/06/2017;2017;6;12;00:40;0;23,7;98,7;342;0;0;0
12/06/2017;2017;6;12;01:10;0;23,7;99,5;342;0;0;0
12/06/2017;2017;6;12;01:40;0;23,7;99,5;342;0;0;0
12/06/2017;2017;6;12;02:10;0;23,7;99,5;342;0;0;0
12/06/2017;2017;6;12;02:40;0;23,7;99,5;342;0;0;0
12/06/2017;2017;6;12;03:10;0;23,7;99,5;342;0;0;0
12/06/2017;2017;6;12;03:40;0;23,3;99,5;342;0;0;0
12/06/2017;2017;6;12;04:10;0;23,3;99,5;342;0;0;0
12/06/2017;2017;6;12;04:40;0;22,9;99,5;342;0;0;0
12/06/2017;2017;6;12;05:10;0;23,3;99,5;342;0;0;0
12/06/2017;2017;6;12;05:40;0;23,3;100;342;0;0;0
12/06/2017;2017;6;12;06:10;29,4;24;100;342;0;0;0
12/06/2017;2017;6;12;06:40;82,4;24,8;100;342;0;0;0
12/06/2017;2017;6;12;07:10;58,8;25,2;95,4;342;0;0;0
12/06/2017;2017;6;12;07:40;76,5;25,6;90,6;342;0;0;0
12/06/2017;2017;6;12;08:10;94,1;26;87,3;59;6;2;0
12/06/2017;2017;6;12;08:40;111,8;26,4;85,2;34;8;3;0
12/06/2017;2017;6;12;09:10;123,5;26,4;84,8;49;6;3;0
12/06/2017;2017;6;12;09:40;258,8;27,2;82,6;46;8;3;0
12/06/2017;2017;6;12;10:10;223,5;29,1;74,1;55;10;5;0
12/06/2017;2017;6;12;10:40;252,9;28,7;73,7;93;10;5;0
12/06/2017;2017;6;12;11:10;158,8;29,1;71,4;101;10;3;0
12/06/2017;2017;6;12;11:40;223,5;29,5;69;56;10;5;0
12/06/2017;2017;6;12;12:10;170,6;29,9;66,6;83;11;5;0
12/06/2017;2017;6;12;12:40;123,5;30,8;64,6;38;11;5;0
12/06/2017;2017;6;12;13:10;382,4;31,6;61,5;14;8;5;0
12/06/2017;2017;6;12;13:40;329,4;31,2;58,7;84;18;6;0
12/06/2017;2017;6;12;14:10;94,1;30,8;59;52;21;10;0
12/06/2017;2017;6;12;14:40;347,1;32,4;56,5;58;14;8;0
12/06/2017;2017;6;12;15:10;341,2;32,4;56,6;75;14;6;0
12/06/2017;2017;6;12;15:40;229,4;30,4;65,4;63;14;8;0
12/06/2017;2017;6;12;16:10;105,9;30,4;66,4;48;16;6;0
12/06/2017;2017;6;12;16:40;70,6;28,3;72,9;73;14;8;0
12/06/2017;2017;6;12;17:10;5,9;26,4;79,6;72;13;5;0
12/06/2017;2017;6;12;17:40;0;26;83,5;124;5;0;0,5
12/06/2017;2017;6;12;18:10;0;25,6;88,2;124;0;0;0,8
12/06/2017;2017;6;12;18:40;0;25,2;91,5;124;0;0;0
12/06/2017;2017;6;12;19:10;0;24,8;93,9;124;0;0;0
12/06/2017;2017;6;12;19:40;0;24,8;94,7;124;0;0;0
12/06/2017;2017;6;12;20:10;0;24,4;95,4;129;5;0;0
12/06/2017;2017;6;12;20:40;0;23,7;96,2;352;14;3;35,1
12/06/2017;2017;6;12;21:10;0;22,9;97,9;309;13;5;16
12/06/2017;2017;6;12;21:40;0;22,9;98,7;304;8;3;0,5
12/06/2017;2017;6;12;22:10;0;22,9;99,5;80;6;3;1
12/06/2017;2017;6;12;22:40;0;22,9;99,5;329;8;3;16,3
12/06/2017;2017;6;12;23:10;0;22,9;99,5;329;2;0;5,1
12/06/2017;2017;6;12;23:40;0;22,9;99,5;346;2;0;8,4
13/06/2017;2017;6;13;00:10;0;22,9;100;322;5;0;10,9
13/06/2017;2017;6;13;00:40;0;22,9;100;55;14;2;10,9
13/06/2017;2017;6;13;01:10;0;22,5;100;60;11;3;21,8
13/06/2017;2017;6;13;01:40;0;22,1;100;60;3;0;9,1
13/06/2017;2017;6;13;02:10;0;22,5;100;4;3;0;5,3
13/06/2017;2017;6;13;02:40;0;22,5;100;259;6;2;1,5
13/06/2017;2017;6;13;03:10;0;22,5;100;304;8;2;0,3
13/06/2017;2017;6;13;03:40;0;22,5;100;304;3;0;0
13/06/2017;2017;6;13;04:10;0;22,5;100;304;3;0;0
13/06/2017;2017;6;13;04:40;0;22,5;100;305;0;0;0
13/06/2017;2017;6;13;05:10;0;22,5;100;305;0;0;0,5
13/06/2017;2017;6;13;05:40;0;22,5;100;305;2;0;0
13/06/2017;2017;6;13;06:10;5,9;22,5;100;305;0;0;0
13/06/2017;2017;6;13;06:40;23,5;22,9;100;305;0;0;0
13/06/2017;2017;6;13;07:10;47,1;23,3;100;304;0;0;0
13/06/2017;2017;6;13;07:40;94,1;24;100;13;0;0;0
13/06/2017;2017;6;13;08:10;70,6;24,8;97,9;13;3;0;0
13/06/2017;2017;6;13;08:40;135,3;25,2;89,8;66;6;0;0
13/06/2017;2017;6;13;09:10;141,2;26;84,3;65;6;2;0
13/06/2017;2017;6;13;09:40;105,9;25,6;81,8;48;10;5;0
13/06/2017;2017;6;13;10:10;194,1;26,8;78,1;76;10;5;0
13/06/2017;2017;6;13;10:40;217,6;27,2;76,4;45;11;5;0
13/06/2017;2017;6;13;11:10;205,9;27,6;76,8;51;11;5;0
13/06/2017;2017;6;13;11:40;88,2;26,8;80;68;10;5;0
13/06/2017;2017;6;13;12:10;70,6;26;83,5;66;10;5;0
13/06/2017;2017;6;13;12:40;58,8;24,4;90,6;58;14;5;8,4
13/06/2017;2017;6;13;13:10;82,4;25,2;90,6;56;8;2;0
13/06/2017;2017;6;13;13:40;70,6;25,6;86,9;80;8;3;0
13/06/2017;2017;6;13;14:10;76,5;25,6;85,7;72;8;3;0
13/06/2017;2017;6;13;14:40;47,1;25,6;86,6;48;6;2;0
13/06/2017;2017;6;13;15:10;58,8;26;86,9;48;3;0;0,3
13/06/2017;2017;6;13;15:40;52,9;26;86,9;48;0;0;0
13/06/2017;2017;6;13;16:10;58,8;26;87,3;48;0;0;0
13/06/2017;2017;6;13;16:40;47,1;26,4;85,7;48;0;0;0
13/06/2017;2017;6;13;17:10;17,6;26;86,9;48;0;0;0
13/06/2017;2017;6;13;17:40;0;25,2;89;48;0;0;0
13/06/2017;2017;6;13;18:10;0;24,8;93,1;48;0;0;0
13/06/2017;2017;6;13;18:40;0;24,4;95,4;48;0;0;0
13/06/2017;2017;6;13;19:10;0;24,4;97,1;48;0;0;0
13/06/2017;2017;6;13;19:40;0;24;97,9;24;3;0;0
13/06/2017;2017;6;13;20:10;0;24;97,9;24;0;0;0
13/06/2017;2017;6;13;20:40;0;24;98,7;24;0;0;0
13/06/2017;2017;6;13;21:10;0;24;99,5;24;0;0;0
13/06/2017;2017;6;13;21:40;0;24;99,5;24;0;0;0
13/06/2017;2017;6;13;22:10;0;23,7;99,5;24;0;0;0
13/06/2017;2017;6;13;22:40;0;23,7;99,5;24;0;0;0
13/06/2017;2017;6;13;23:10;0;23,7;99,5;24;0;0;0
13/06/2017;2017;6;13;23:40;0;23,7;99,5;24;0;0;0
14/06/2017;2017;6;14;00:10;0;23,7;99,5;24;0;0;0
14/06/2017;2017;6;14;00:40;0;23,3;99,5;31;0;0;0
14/06/2017;2017;6;14;01:10;0;23,3;98,7;31;0;0;0
14/06/2017;2017;6;14;01:40;0;23,3;98,7;31;0;0;0,5
14/06/2017;2017;6;14;02:10;0;23,3;98,7;31;0;0;0
14/06/2017;2017;6;14;02:40;0;23,3;98,7;31;0;0;0
14/06/2017;2017;6;14;03:10;0;22,9;99,5;31;0;0;0
14/06/2017;2017;6;14;03:40;0;22,9;99,5;31;0;0;0
14/06/2017;2017;6;14;04:10;0;23,3;99,5;31;0;0;0
14/06/2017;2017;6;14;04:40;0;22,9;99,5;31;0;0;0
14/06/2017;2017;6;14;05:10;0;22,9;99,5;31;0;0;0
14/06/2017;2017;6;14;05:40;0;22,9;100;31;0;0;0
14/06/2017;2017;6;14;06:10;5,9;22,9;100;31;0;0;0
14/06/2017;2017;6;14;06:40;0;22,9;100;31;0;0;0
14/06/2017;2017;6;14;07:10;11,8;23,3;100;31;0;0;0
14/06/2017;2017;6;14;07:40;29,4;23,7;100;31;0;0;0
14/06/2017;2017;6;14;08:10;35,3;23,7;99,5;318;0;0;0
14/06/2017;2017;6;14;08:40;76,5;24,4;98,7;295;3;0;0,3
14/06/2017;2017;6;14;09:10;135,3;25,6;93,1;276;6;2;0
14/06/2017;2017;6;14;09:40;123,5;26,4;85,2;233;6;2;0
14/06/2017;2017;6;14;10:10;229,4;27,2;80;269;6;2;0
14/06/2017;2017;6;14;10:40;264,7;29,5;71,6;56;5;2;0
14/06/2017;2017;6;14;11:10;394,1;29,9;61,1;280;6;3;0
14/06/2017;2017;6;14;11:40;429,4;31,2;56,8;165;6;2;0
14/06/2017;2017;6;14;12:10;423,5;31,6;56,6;246;10;3;0
14/06/2017;2017;6;14;12:40;394,1;31,2;57,7;70;8;3;0
14/06/2017;2017;6;14;13:10;370,6;31,6;57,7;107;10;3;0
14/06/2017;2017;6;14;13:40;347,1;31,6;58;342;11;6;0
14/06/2017;2017;6;14;14:10;311,8;32;56,2;18;11;3;0
14/06/2017;2017;6;14;14:40;64,7;32;55,4;38;11;5;0
14/06/2017;2017;6;14;15:10;264,7;32,4;55;103;8;2;0
14/06/2017;2017;6;14;15:40;11,8;32,4;52,9;156;11;3;0
14/06/2017;2017;6;14;16:10;129,4;31,6;54,8;70;8;3;0
14/06/2017;2017;6;14;16:40;100;31,2;56,5;51;10;3;0
14/06/2017;2017;6;14;17:10;47,1;30,8;57,5;69;8;2;0
14/06/2017;2017;6;14;17:40;0;28,7;68,8;69;0;0;0
14/06/2017;2017;6;14;18:10;0;27,2;78,5;69;0;0;0
14/06/2017;2017;6;14;18:40;0;26;84;69;0;0;0
14/06/2017;2017;6;14;19:10;0;25,6;84,3;143;5;0;0
14/06/2017;2017;6;14;19:40;0;24,8;87,3;143;0;0;0
14/06/2017;2017;6;14;20:10;0;24,4;90,6;143;0;0;0
14/06/2017;2017;6;14;20:40;0;24,4;93,9;143;0;0;0
14/06/2017;2017;6;14;21:10;0;24;94,7;143;0;0;0
14/06/2017;2017;6;14;21:40;0;24;95,4;143;0;0;0
14/06/2017;2017;6;14;22:10;0;24;96,2;143;0;0;0
14/06/2017;2017;6;14;22:40;0;23,7;96,2;143;0;0;0
14/06/2017;2017;6;14;23:10;0;23,7;97,1;143;0;0;0
14/06/2017;2017;6;14;23:40;0;23,3;97,9;143;0;0;0
15/06/2017;2017;6;15;00:10;0;23,3;98,7;143;0;0;0
15/06/2017;2017;6;15;00:40;0;23,3;98,7;194;0;0;0
15/06/2017;2017;6;15;01:10;0;23,7;99,5;194;0;0;0
15/06/2017;2017;6;15;01:40;0;23,3;99,5;194;0;0;0
15/06/2017;2017;6;15;02:10;0;23,7;99,5;194;0;0;0
15/06/2017;2017;6;15;02:40;0;23,7;99,5;194;0;0;0
15/06/2017;2017;6;15;03:10;0;23,3;99,5;194;0;0;0
15/06/2017;2017;6;15;03:40;0;23,3;99,5;194;0;0;0
15/06/2017;2017;6;15;04:10;0;23,3;99,5;194;0;0;0
15/06/2017;2017;6;15;04:40;0;23,3;99,5;194;3;0;0
15/06/2017;2017;6;15;05:10;0;23,7;100;193;3;0;0,5
15/06/2017;2017;6;15;05:40;0;23,3;100;170;5;2;0
15/06/2017;2017;6;15;06:10;23,5;23,3;99,5;170;5;0;0
15/06/2017;2017;6;15;06:40;76,5;24,4;98,7;190;6;2;0
15/06/2017;2017;6;15;07:10;41,2;26;85,2;170;6;2;0
15/06/2017;2017;6;15;07:40;47,1;24,8;88,2;188;10;2;0
15/06/2017;2017;6;15;08:10;5,9;24,8;89;298;8;2;0
15/06/2017;2017;6;15;08:40;29,4;24,8;89;14;5;0;0
15/06/2017;2017;6;15;09:10;82,4;25,2;87,3;142;5;0;0
15/06/2017;2017;6;15;09:40;123,5;26,8;79,6;270;10;3;0
15/06/2017;2017;6;15;10:10;111,8;27,6;77,8;248;8;3;0
15/06/2017;2017;6;15;10:40;129,4;27,6;78,1;162;6;0;0
15/06/2017;2017;6;15;11:10;117,6;28;76,2;155;3;0;0
15/06/2017;2017;6;15;11:40;188,2;28,7;71,1;129;6;2;0
15/06/2017;2017;6;15;12:10;141,2;28,7;70,7;163;6;0;0
15/06/2017;2017;6;15;12:40;229,4;30,4;65,5;194;6;2;0
15/06/2017;2017;6;15;13:10;164,7;29,9;65,4;163;5;2;0
15/06/2017;2017;6;15;13:40;223,5;29,5;66,4;108;5;0;0
15/06/2017;2017;6;15;14:10;164,7;30,4;63;274;6;2;0
15/06/2017;2017;6;15;14:40;88,2;28,3;72,5;59;6;3;0
15/06/2017;2017;6;15;15:10;76,5;28;74,6;35;10;3;0
15/06/2017;2017;6;15;15:40;88,2;27,2;78,1;32;14;5;0
15/06/2017;2017;6;15;16:10;64,7;27,2;76,4;345;14;3;0
15/06/2017;2017;6;15;16:40;41,2;26;75,9;245;6;3;0
15/06/2017;2017;6;15;17:10;29,4;28,3;66,2;245;2;0;0
15/06/2017;2017;6;15;17:40;11,8;26,8;74,6;245;0;0;0
15/06/2017;2017;6;15;18:10;0;25,2;80,7;245;0;0;0
15/06/2017;2017;6;15;18:40;0;24,8;86,1;245;0;0;0
15/06/2017;2017;6;15;19:10;0;24,4;88,2;245;0;0;0
15/06/2017;2017;6;15;19:40;0;24;87,3;245;0;0;0
15/06/2017;2017;6;15;20:10;0;23,7;88,2;245;0;0;0
15/06/2017;2017;6;15;20:40;0;23,7;91,5;245;0;0;0,8
15/06/2017;2017;6;15;21:10;0;23,3;93,9;167;11;2;0
15/06/2017;2017;6;15;21:40;0;22,9;95,4;153;5;0;0,8
15/06/2017;2017;6;15;22:10;0;22,5;95,4;153;0;0;0
15/06/2017;2017;6;15;22:40;0;22,5;97,1;264;6;2;0
15/06/2017;2017;6;15;23:10;0;22,5;97,9;273;6;2;0
15/06/2017;2017;6;15;23:40;0;22,5;97,9;274;5;2;0
16/06/2017;2017;6;16;00:10;0;22,5;97,9;276;3;0;0
